"","year","county","use_type","use_acre_ft"
"676",1984,"HOUSTON","mining",110
"677",1984,"HOUSTON","municipal",2327
"678",1984,"HOUSTON","steam_electric_power",0
"679",1984,"HOWARD","irrigation",502
"680",1984,"HOWARD","livestock",246
"681",1984,"HOWARD","manufacturing",174
"682",1984,"HOWARD","mining",1488
"683",1984,"HOWARD","municipal",1092
"684",1984,"HOWARD","steam_electric_power",0
"685",1984,"HUDSPETH","irrigation",105898
"686",1984,"HUDSPETH","livestock",589
"687",1984,"HUDSPETH","manufacturing",1
"688",1984,"HUDSPETH","mining",26
"689",1984,"HUDSPETH","municipal",741
"690",1984,"HUDSPETH","steam_electric_power",0
"691",1984,"HUNT","irrigation",0
"692",1984,"HUNT","livestock",160
"693",1984,"HUNT","manufacturing",0
"694",1984,"HUNT","mining",0
"695",1984,"HUNT","municipal",1874
"696",1984,"HUNT","steam_electric_power",0
"697",1984,"HUTCHINSON","irrigation",60142
"698",1984,"HUTCHINSON","livestock",52
"699",1984,"HUTCHINSON","manufacturing",8
"700",1984,"HUTCHINSON","mining",812
"701",1984,"HUTCHINSON","municipal",13428
"702",1984,"HUTCHINSON","steam_electric_power",0
"703",1984,"IRION","irrigation",379
"704",1984,"IRION","livestock",238
"705",1984,"IRION","manufacturing",0
"706",1984,"IRION","mining",5
"707",1984,"IRION","municipal",215
"708",1984,"IRION","steam_electric_power",0
"709",1984,"JACK","irrigation",0
"710",1984,"JACK","livestock",64
"711",1984,"JACK","manufacturing",0
"712",1984,"JACK","mining",380
"713",1984,"JACK","municipal",370
"714",1984,"JACK","steam_electric_power",0
"715",1984,"JACKSON","irrigation",94844
"716",1984,"JACKSON","livestock",468
"717",1984,"JACKSON","manufacturing",1396
"718",1984,"JACKSON","mining",225
"719",1984,"JACKSON","municipal",1900
"720",1984,"JACKSON","steam_electric_power",0
"721",1984,"JASPER","irrigation",50
"722",1984,"JASPER","livestock",125
"723",1984,"JASPER","manufacturing",45794
"724",1984,"JASPER","mining",0
"725",1984,"JASPER","municipal",5284
"726",1984,"JASPER","steam_electric_power",0
"727",1984,"JEFF DAVIS","irrigation",2274
"728",1984,"JEFF DAVIS","livestock",475
"729",1984,"JEFF DAVIS","manufacturing",0
"730",1984,"JEFF DAVIS","mining",0
"731",1984,"JEFF DAVIS","municipal",594
"732",1984,"JEFF DAVIS","steam_electric_power",0
"733",1984,"JEFFERSON","irrigation",0
"734",1984,"JEFFERSON","livestock",236
"735",1984,"JEFFERSON","manufacturing",540
"736",1984,"JEFFERSON","mining",0
"737",1984,"JEFFERSON","municipal",1393
"738",1984,"JEFFERSON","steam_electric_power",0
"739",1984,"JIM HOGG","irrigation",450
"740",1984,"JIM HOGG","livestock",70
"741",1984,"JIM HOGG","manufacturing",0
"742",1984,"JIM HOGG","mining",0
"743",1984,"JIM HOGG","municipal",695
"744",1984,"JIM HOGG","steam_electric_power",0
"745",1984,"JIM WELLS","irrigation",2648
"746",1984,"JIM WELLS","livestock",94
"747",1984,"JIM WELLS","manufacturing",0
"748",1984,"JIM WELLS","mining",390
"749",1984,"JIM WELLS","municipal",2355
"750",1984,"JIM WELLS","steam_electric_power",0
"751",1984,"JOHNSON","irrigation",0
"752",1984,"JOHNSON","livestock",811
"753",1984,"JOHNSON","manufacturing",306
"754",1984,"JOHNSON","mining",40
"755",1984,"JOHNSON","municipal",6598
"756",1984,"JOHNSON","steam_electric_power",0
"757",1984,"JONES","irrigation",2900
"758",1984,"JONES","livestock",61
"759",1984,"JONES","manufacturing",0
"760",1984,"JONES","mining",350
"761",1984,"JONES","municipal",98
"762",1984,"JONES","steam_electric_power",0
"763",1984,"KARNES","irrigation",1668
"764",1984,"KARNES","livestock",162
"765",1984,"KARNES","manufacturing",301
"766",1984,"KARNES","mining",276
"767",1984,"KARNES","municipal",2956
"768",1984,"KARNES","steam_electric_power",0
"769",1984,"KAUFMAN","irrigation",11
"770",1984,"KAUFMAN","livestock",154
"771",1984,"KAUFMAN","manufacturing",17
"772",1984,"KAUFMAN","mining",72
"773",1984,"KAUFMAN","municipal",64
"774",1984,"KAUFMAN","steam_electric_power",0
"775",1984,"KENDALL","irrigation",282
"776",1984,"KENDALL","livestock",330
"777",1984,"KENDALL","manufacturing",7
"778",1984,"KENDALL","mining",0
"779",1984,"KENDALL","municipal",1610
"780",1984,"KENDALL","steam_electric_power",0
"781",1984,"KENEDY","irrigation",0
"782",1984,"KENEDY","livestock",103
"783",1984,"KENEDY","manufacturing",0
"784",1984,"KENEDY","mining",6
"785",1984,"KENEDY","municipal",106
"786",1984,"KENEDY","steam_electric_power",0
"787",1984,"KENT","irrigation",902
"788",1984,"KENT","livestock",35
"789",1984,"KENT","manufacturing",7
"790",1984,"KENT","mining",972
"791",1984,"KENT","municipal",222
"792",1984,"KENT","steam_electric_power",0
"793",1984,"KERR","irrigation",748
"794",1984,"KERR","livestock",710
"795",1984,"KERR","manufacturing",0
"796",1984,"KERR","mining",162
"797",1984,"KERR","municipal",2992
"798",1984,"KERR","steam_electric_power",0
"799",1984,"KIMBLE","irrigation",277
"800",1984,"KIMBLE","livestock",336
"801",1984,"KIMBLE","manufacturing",72
"802",1984,"KIMBLE","mining",81
"803",1984,"KIMBLE","municipal",184
"804",1984,"KIMBLE","steam_electric_power",0
"805",1984,"KING","irrigation",436
"806",1984,"KING","livestock",57
"807",1984,"KING","manufacturing",0
"808",1984,"KING","mining",0
"809",1984,"KING","municipal",218
"810",1984,"KING","steam_electric_power",0
"811",1984,"KINNEY","irrigation",9123
"812",1984,"KINNEY","livestock",386
"813",1984,"KINNEY","manufacturing",0
"814",1984,"KINNEY","mining",0
"815",1984,"KINNEY","municipal",1075
"816",1984,"KINNEY","steam_electric_power",0
"817",1984,"KLEBERG","irrigation",301
"818",1984,"KLEBERG","livestock",177
"819",1984,"KLEBERG","manufacturing",19
"820",1984,"KLEBERG","mining",1390
"821",1984,"KLEBERG","municipal",6075
"822",1984,"KLEBERG","steam_electric_power",0
"823",1984,"KNOX","irrigation",35142
"824",1984,"KNOX","livestock",56
"825",1984,"KNOX","manufacturing",0
"826",1984,"KNOX","mining",12
"827",1984,"KNOX","municipal",286
"828",1984,"KNOX","steam_electric_power",0
"829",1984,"LA SALLE","irrigation",9242
"830",1984,"LA SALLE","livestock",128
"831",1984,"LA SALLE","manufacturing",0
"832",1984,"LA SALLE","mining",0
"833",1984,"LA SALLE","municipal",1150
"834",1984,"LA SALLE","steam_electric_power",0
"835",1984,"LAMAR","irrigation",0
"836",1984,"LAMAR","livestock",157
"837",1984,"LAMAR","manufacturing",2
"838",1984,"LAMAR","mining",0
"839",1984,"LAMAR","municipal",851
"840",1984,"LAMAR","steam_electric_power",0
"841",1984,"LAMB","irrigation",533192
"842",1984,"LAMB","livestock",2117
"843",1984,"LAMB","manufacturing",8
"844",1984,"LAMB","mining",136
"845",1984,"LAMB","municipal",3454
"846",1984,"LAMB","steam_electric_power",8056
"847",1984,"LAMPASAS","irrigation",0
"848",1984,"LAMPASAS","livestock",352
"849",1984,"LAMPASAS","manufacturing",0
"850",1984,"LAMPASAS","mining",36
"851",1984,"LAMPASAS","municipal",792
"852",1984,"LAMPASAS","steam_electric_power",0
"853",1984,"LAVACA","irrigation",22320
"854",1984,"LAVACA","livestock",200
"855",1984,"LAVACA","manufacturing",35
"856",1984,"LAVACA","mining",207
"857",1984,"LAVACA","municipal",3413
"858",1984,"LAVACA","steam_electric_power",0
"859",1984,"LEE","irrigation",35
"860",1984,"LEE","livestock",590
"861",1984,"LEE","manufacturing",0
"862",1984,"LEE","mining",0
"863",1984,"LEE","municipal",2447
"864",1984,"LEE","steam_electric_power",0
"865",1984,"LEON","irrigation",0
"866",1984,"LEON","livestock",1453
"867",1984,"LEON","manufacturing",162
"868",1984,"LEON","mining",72
"869",1984,"LEON","municipal",1763
"870",1984,"LEON","steam_electric_power",0
"871",1984,"LIBERTY","irrigation",19914
"872",1984,"LIBERTY","livestock",228
"873",1984,"LIBERTY","manufacturing",37
"874",1984,"LIBERTY","mining",12
"875",1984,"LIBERTY","municipal",7582
"876",1984,"LIBERTY","steam_electric_power",0
"877",1984,"LIMESTONE","irrigation",0
"878",1984,"LIMESTONE","livestock",228
"879",1984,"LIMESTONE","manufacturing",413
"880",1984,"LIMESTONE","mining",0
"881",1984,"LIMESTONE","municipal",581
"882",1984,"LIMESTONE","steam_electric_power",182
"883",1984,"LIPSCOMB","irrigation",17794
"884",1984,"LIPSCOMB","livestock",84
"885",1984,"LIPSCOMB","manufacturing",94
"886",1984,"LIPSCOMB","mining",9
"887",1984,"LIPSCOMB","municipal",901
"888",1984,"LIPSCOMB","steam_electric_power",0
"889",1984,"LIVE OAK","irrigation",1100
"890",1984,"LIVE OAK","livestock",545
"891",1984,"LIVE OAK","manufacturing",993
"892",1984,"LIVE OAK","mining",250
"893",1984,"LIVE OAK","municipal",914
"894",1984,"LIVE OAK","steam_electric_power",0
"895",1984,"LLANO","irrigation",1007
"896",1984,"LLANO","livestock",898
"897",1984,"LLANO","manufacturing",0
"898",1984,"LLANO","mining",0
"899",1984,"LLANO","municipal",139
"900",1984,"LLANO","steam_electric_power",0
"901",1984,"LOVING","irrigation",0
"902",1984,"LOVING","livestock",27
"903",1984,"LOVING","manufacturing",0
"904",1984,"LOVING","mining",0
"905",1984,"LOVING","municipal",9
"906",1984,"LOVING","steam_electric_power",0
"907",1984,"LUBBOCK","irrigation",117830
"908",1984,"LUBBOCK","livestock",1758
"909",1984,"LUBBOCK","manufacturing",342
"910",1984,"LUBBOCK","mining",64
"911",1984,"LUBBOCK","municipal",7622
"912",1984,"LUBBOCK","steam_electric_power",0
"913",1984,"LYNN","irrigation",56192
"914",1984,"LYNN","livestock",218
"915",1984,"LYNN","manufacturing",26
"916",1984,"LYNN","mining",146
"917",1984,"LYNN","municipal",1038
"918",1984,"LYNN","steam_electric_power",0
"919",1984,"MADISON","irrigation",0
"920",1984,"MADISON","livestock",555
"921",1984,"MADISON","manufacturing",34
"922",1984,"MADISON","mining",24
"923",1984,"MADISON","municipal",2619
"924",1984,"MADISON","steam_electric_power",0
"925",1984,"MARION","irrigation",0
"926",1984,"MARION","livestock",88
"927",1984,"MARION","manufacturing",14
"928",1984,"MARION","mining",0
"929",1984,"MARION","municipal",823
"930",1984,"MARION","steam_electric_power",0
"931",1984,"MARTIN","irrigation",16537
"932",1984,"MARTIN","livestock",259
"933",1984,"MARTIN","manufacturing",14
"934",1984,"MARTIN","mining",824
"935",1984,"MARTIN","municipal",355
"936",1984,"MARTIN","steam_electric_power",0
"937",1984,"MASON","irrigation",13376
"938",1984,"MASON","livestock",547
"939",1984,"MASON","manufacturing",0
"940",1984,"MASON","mining",0
"941",1984,"MASON","municipal",754
"942",1984,"MASON","steam_electric_power",0
"943",1984,"MATAGORDA","irrigation",30639
"944",1984,"MATAGORDA","livestock",833
"945",1984,"MATAGORDA","manufacturing",1931
"946",1984,"MATAGORDA","mining",172
"947",1984,"MATAGORDA","municipal",5924
"948",1984,"MATAGORDA","steam_electric_power",553
"949",1984,"MAVERICK","irrigation",1407
"950",1984,"MAVERICK","livestock",253
"951",1984,"MAVERICK","manufacturing",18
"952",1984,"MAVERICK","mining",203
"953",1984,"MAVERICK","municipal",348
"954",1984,"MAVERICK","steam_electric_power",0
"955",1984,"MCCULLOCH","irrigation",6568
"956",1984,"MCCULLOCH","livestock",1184
"957",1984,"MCCULLOCH","manufacturing",4794
"958",1984,"MCCULLOCH","mining",256
"959",1984,"MCCULLOCH","municipal",6426
"960",1984,"MCCULLOCH","steam_electric_power",0
"961",1984,"MCLENNAN","irrigation",1561
"962",1984,"MCLENNAN","livestock",149
"963",1984,"MCLENNAN","manufacturing",1589
"964",1984,"MCLENNAN","mining",0
"965",1984,"MCLENNAN","municipal",10841
"966",1984,"MCLENNAN","steam_electric_power",349
"967",1984,"MEDINA","irrigation",84911
"968",1984,"MEDINA","livestock",164
"969",1984,"MEDINA","manufacturing",0
"970",1984,"MEDINA","mining",133
"971",1984,"MEDINA","municipal",5758
"972",1984,"MEDINA","steam_electric_power",0
"973",1984,"MENARD","irrigation",163
"974",1984,"MENARD","livestock",285
"975",1984,"MENARD","manufacturing",0
"976",1984,"MENARD","mining",0
"977",1984,"MENARD","municipal",75
"978",1984,"MENARD","steam_electric_power",0
"979",1984,"MIDLAND","irrigation",20259
"980",1984,"MIDLAND","livestock",352
"981",1984,"MIDLAND","manufacturing",2
"982",1984,"MIDLAND","mining",1132
"983",1984,"MIDLAND","municipal",14862
"984",1984,"MIDLAND","steam_electric_power",0
"985",1984,"MILAM","irrigation",45
"986",1984,"MILAM","livestock",789
"987",1984,"MILAM","manufacturing",1193
"988",1984,"MILAM","mining",54
"989",1984,"MILAM","municipal",2847
"990",1984,"MILAM","steam_electric_power",0
"991",1984,"MILLS","irrigation",47
"992",1984,"MILLS","livestock",357
"993",1984,"MILLS","manufacturing",0
"994",1984,"MILLS","mining",0
"995",1984,"MILLS","municipal",440
"996",1984,"MILLS","steam_electric_power",0
"997",1984,"MITCHELL","irrigation",2739
"998",1984,"MITCHELL","livestock",44
"999",1984,"MITCHELL","manufacturing",19
"1000",1984,"MITCHELL","mining",620
"1001",1984,"MITCHELL","municipal",154
"1002",1984,"MITCHELL","steam_electric_power",0
"1003",1984,"MONTAGUE","irrigation",67
"1004",1984,"MONTAGUE","livestock",151
"1005",1984,"MONTAGUE","manufacturing",0
"1006",1984,"MONTAGUE","mining",299
"1007",1984,"MONTAGUE","municipal",1033
"1008",1984,"MONTAGUE","steam_electric_power",0
"1009",1984,"MONTGOMERY","irrigation",13
"1010",1984,"MONTGOMERY","livestock",201
"1011",1984,"MONTGOMERY","manufacturing",1239
"1012",1984,"MONTGOMERY","mining",2533
"1013",1984,"MONTGOMERY","municipal",22599
"1014",1984,"MONTGOMERY","steam_electric_power",812
"1015",1984,"MOORE","irrigation",287913
"1016",1984,"MOORE","livestock",2823
"1017",1984,"MOORE","manufacturing",5645
"1018",1984,"MOORE","mining",1006
"1019",1984,"MOORE","municipal",5276
"1020",1984,"MOORE","steam_electric_power",534
"1021",1984,"MORRIS","irrigation",255
"1022",1984,"MORRIS","livestock",144
"1023",1984,"MORRIS","manufacturing",15
"1024",1984,"MORRIS","mining",0
"1025",1984,"MORRIS","municipal",984
"1026",1984,"MORRIS","steam_electric_power",0
"1027",1984,"MOTLEY","irrigation",4109
"1028",1984,"MOTLEY","livestock",66
"1029",1984,"MOTLEY","manufacturing",4
"1030",1984,"MOTLEY","mining",0
"1031",1984,"MOTLEY","municipal",429
"1032",1984,"MOTLEY","steam_electric_power",0
"1033",1984,"NACOGDOCHES","irrigation",19
"1034",1984,"NACOGDOCHES","livestock",695
"1035",1984,"NACOGDOCHES","manufacturing",0
"1036",1984,"NACOGDOCHES","mining",0
"1037",1984,"NACOGDOCHES","municipal",6855
"1038",1984,"NACOGDOCHES","steam_electric_power",0
"1039",1984,"NAVARRO","irrigation",0
"1040",1984,"NAVARRO","livestock",179
"1041",1984,"NAVARRO","manufacturing",0
"1042",1984,"NAVARRO","mining",191
"1043",1984,"NAVARRO","municipal",209
"1044",1984,"NAVARRO","steam_electric_power",0
"1045",1984,"NEWTON","irrigation",881
"1046",1984,"NEWTON","livestock",54
"1047",1984,"NEWTON","manufacturing",0
"1048",1984,"NEWTON","mining",0
"1049",1984,"NEWTON","municipal",1925
"1050",1984,"NEWTON","steam_electric_power",0
"1051",1984,"NOLAN","irrigation",1762
"1052",1984,"NOLAN","livestock",88
"1053",1984,"NOLAN","manufacturing",78
"1054",1984,"NOLAN","mining",382
"1055",1984,"NOLAN","municipal",1196
"1056",1984,"NOLAN","steam_electric_power",0
"1057",1984,"NUECES","irrigation",1958
"1058",1984,"NUECES","livestock",28
"1059",1984,"NUECES","manufacturing",326
"1060",1984,"NUECES","mining",92
"1061",1984,"NUECES","municipal",1564
"1062",1984,"NUECES","steam_electric_power",0
"1063",1984,"OCHILTREE","irrigation",128608
"1064",1984,"OCHILTREE","livestock",1441
"1065",1984,"OCHILTREE","manufacturing",0
"1066",1984,"OCHILTREE","mining",471
"1067",1984,"OCHILTREE","municipal",2048
"1068",1984,"OCHILTREE","steam_electric_power",0
"1069",1984,"OLDHAM","irrigation",5661
"1070",1984,"OLDHAM","livestock",129
"1071",1984,"OLDHAM","manufacturing",0
"1072",1984,"OLDHAM","mining",24
"1073",1984,"OLDHAM","municipal",3467
"1074",1984,"OLDHAM","steam_electric_power",0
"1075",1984,"ORANGE","irrigation",0
"1076",1984,"ORANGE","livestock",34
"1077",1984,"ORANGE","manufacturing",6057
"1078",1984,"ORANGE","mining",0
"1079",1984,"ORANGE","municipal",11086
"1080",1984,"ORANGE","steam_electric_power",3028
"1081",1984,"PALO PINTO","irrigation",3
"1082",1984,"PALO PINTO","livestock",60
"1083",1984,"PALO PINTO","manufacturing",0
"1084",1984,"PALO PINTO","mining",8
"1085",1984,"PALO PINTO","municipal",233
"1086",1984,"PALO PINTO","steam_electric_power",0
"1087",1984,"PANOLA","irrigation",0
"1088",1984,"PANOLA","livestock",654
"1089",1984,"PANOLA","manufacturing",0
"1090",1984,"PANOLA","mining",358
"1091",1984,"PANOLA","municipal",2316
"1092",1984,"PANOLA","steam_electric_power",125
"1093",1984,"PARKER","irrigation",143
"1094",1984,"PARKER","livestock",137
"1095",1984,"PARKER","manufacturing",1
"1096",1984,"PARKER","mining",56
"1097",1984,"PARKER","municipal",3695
"1098",1984,"PARKER","steam_electric_power",0
"1099",1984,"PARMER","irrigation",278033
"1100",1984,"PARMER","livestock",5013
"1101",1984,"PARMER","manufacturing",1493
"1102",1984,"PARMER","mining",0
"1103",1984,"PARMER","municipal",1755
"1104",1984,"PARMER","steam_electric_power",0
"1105",1984,"PECOS","irrigation",90022
"1106",1984,"PECOS","livestock",995
"1107",1984,"PECOS","manufacturing",13
"1108",1984,"PECOS","mining",10435
"1109",1984,"PECOS","municipal",4781
"1110",1984,"PECOS","steam_electric_power",2391
"1111",1984,"POLK","irrigation",228
"1112",1984,"POLK","livestock",208
"1113",1984,"POLK","manufacturing",691
"1114",1984,"POLK","mining",0
"1115",1984,"POLK","municipal",3109
"1116",1984,"POLK","steam_electric_power",0
"1117",1984,"POTTER","irrigation",10176
"1118",1984,"POTTER","livestock",54
"1119",1984,"POTTER","manufacturing",978
"1120",1984,"POTTER","mining",562
"1121",1984,"POTTER","municipal",686
"1122",1984,"POTTER","steam_electric_power",0
"1123",1984,"PRESIDIO","irrigation",3349
"1124",1984,"PRESIDIO","livestock",509
"1125",1984,"PRESIDIO","manufacturing",0
"1126",1984,"PRESIDIO","mining",11
"1127",1984,"PRESIDIO","municipal",1645
"1128",1984,"PRESIDIO","steam_electric_power",0
"1129",1984,"RAINS","irrigation",0
"1130",1984,"RAINS","livestock",264
"1131",1984,"RAINS","manufacturing",0
"1132",1984,"RAINS","mining",0
"1133",1984,"RAINS","municipal",90
"1134",1984,"RAINS","steam_electric_power",0
"1135",1984,"RANDALL","irrigation",51515
"1136",1984,"RANDALL","livestock",2661
"1137",1984,"RANDALL","manufacturing",7
"1138",1984,"RANDALL","mining",0
"1139",1984,"RANDALL","municipal",25368
"1140",1984,"RANDALL","steam_electric_power",0
"1141",1984,"REAGAN","irrigation",33721
"1142",1984,"REAGAN","livestock",139
"1143",1984,"REAGAN","manufacturing",0
"1144",1984,"REAGAN","mining",1452
"1145",1984,"REAGAN","municipal",1006
"1146",1984,"REAGAN","steam_electric_power",0
"1147",1984,"REAL","irrigation",0
"1148",1984,"REAL","livestock",182
"1149",1984,"REAL","manufacturing",0
"1150",1984,"REAL","mining",0
"1151",1984,"REAL","municipal",292
"1152",1984,"REAL","steam_electric_power",0
"1153",1984,"RED RIVER","irrigation",0
"1154",1984,"RED RIVER","livestock",475
"1155",1984,"RED RIVER","manufacturing",0
"1156",1984,"RED RIVER","mining",0
"1157",1984,"RED RIVER","municipal",1545
"1158",1984,"RED RIVER","steam_electric_power",101
"1159",1984,"REEVES","irrigation",76457
"1160",1984,"REEVES","livestock",2506
"1161",1984,"REEVES","manufacturing",324
"1162",1984,"REEVES","mining",47
"1163",1984,"REEVES","municipal",1351
"1164",1984,"REEVES","steam_electric_power",0
"1165",1984,"REFUGIO","irrigation",17
"1166",1984,"REFUGIO","livestock",51
"1167",1984,"REFUGIO","manufacturing",0
"1168",1984,"REFUGIO","mining",168
"1169",1984,"REFUGIO","municipal",1329
"1170",1984,"REFUGIO","steam_electric_power",0
"1171",1984,"ROBERTS","irrigation",5204
"1172",1984,"ROBERTS","livestock",67
"1173",1984,"ROBERTS","manufacturing",0
"1174",1984,"ROBERTS","mining",3
